Flame_retardant_AdditionAmount(wt%),FR_B01[C-P],FR_PW5,EP_wt_fraction,Curing_agent_AdditionAmount(wt%),CURING_nCp,Q_thermal,FR_MATS1i,CURING_Mor27p,FR_Eta_betaP_A,FR_F01[C-P],FR_MATS7i,FR_MATS1m,FR_Eta_D_beta,FR_SpDiam_EA(ri),CURING_TDB05r,FR_MATS2m,FR_MATS8m,FR_SHED_AL,FR_JGI3,FR_MATS4i,CURING_Mor09p,FR_AVS_X,FR_SpMin1_Bh(m),FR_P_VSA_LogP_3,CURING_TDB06e,CURING_MaxaasC,FR_GATS4p,FR_P_VSA_charge_8,FR_ChiA_X,FR_GATS2i,CURING_Mor10u,T_max,EEW,FR_QED,FR_IC3,CURING_Mor13p,FR_SpDiam_AEA(ed),FR_MAXDP,FR_GATS8i,FR_GATS7p,FR_IC1,CURING_SpPosA_B(e),FR_JGI5,FR_P_VSA_charge_2,FR_SpPosA_X,FR_GATS1m,CURING_minaasC,FR_stdMW,CURING_Mor26p,FR_SpMax_B(p),FR_SHED_DP,FR_GATS3m,FR_SpMax3_Bh(m),FR_MaxaasC,FR_CATS2D_07_LL,FR_MATS4p,FR_MATS2p,FR_TPSA_efficiency,CURING_Eta_epsi_2,CURING_RBF,FR_CATS2D_06_AL,FR_MATS3p,FR_Eta_FL_A,FR_nLevel10,FR_MCD,FR_stdP,FR_SpMaxA_EA(dm),FR_CATS2D_08_AA,FR_GATS6m,CURING_SPAM
0.0,0.05492850722823128,0.0,0.0,0.34967916820450623,0.0,0.09646158578963447,0.0,0.0,0.5853769518078745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23563947800083346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388653319427973,0.0,0.0,0.0,0.0,0.06346176258527253,0.2294192368602364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07590663437030934,0.0,0.0,0.0,0.0,0.0789169823529877,0.0,0.0,0.0
0.8287881986674595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042009623167297,0.0,0.0,0.0,0.0,1.0808103287954407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848044304910041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921119870816141,0.0,0.7370202376891974,0.0,0.9116735631879724,0.0,1.2011390056228664,2.272308174837929,0.0,0.0,0.9135218254832499,0.0,0.0,0.0,0.0,0.0
0.7670812347612075,0.0,0.0,0.0,0.0,0.0,0.0,0.28023729279698956,0.0,0.4443264747086522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21960534305178311,0.0,0.0,0.0,0.0,0.7634242483385384,0.0,0.47836271365503186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956211928408269,0.0,0.0,0.0,0.0,0.25602263061153396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24508671759057862,0.0,0.0,0.5875575210917582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.308654773489248,0.0,0.0,-0.7243244411999019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632673267908697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2804758578982138,-0.9254522066538116,0.0,0.0,0.0,0.0,0.0,-0.06888097717115656,0.0,0.0,0.0,-0.1860453038866545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12512446373420916,0.0,-0.18065843772878645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0385710544025919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.67787332190447,0.0,0.0,-0.7323852620118638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129416329047622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21107328602628472,0.0,0.12472487029525202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14392257962163063,0.0,0.0,0.15978358419667132,0.0,0.14696476050758367,0.0,0.260136056970958,0.0,0.0,0.0,0.0,0.0,0.1582954160041808,0.0,0.0,0.0
-1.9239308891101312,-0.621760894304966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9105936847476218,0.0,0.0,0.0,0.0,0.0,-0.23418360997078638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704115319914277,0.0,0.4185779771048431,-0.2216422373702341,0.0,0.0,0.0,0.0,0.0,0.0,-0.40684440070076855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139509898285048,0.30369840533014747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.81970131425864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27115421447288907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105492679040475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923398552984771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24869377143601676,0.1695567028667241,0.0,0.16150141250751293,0.0,0.17940643429970174,0.0,0.0,0.0,0.23836944078634917,0.0,0.27061717470999275,0.0,0.0,0.0
1.3507799250943966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15461392448407577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18133237221422147,0.0,0.0,0.0,0.128748510512108,0.0,0.0,0.0,0.3251443327006455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4343702794867229,0.0,0.0,0.0,0.0,0.16042664834420947,0.0,0.0,0.6417939127241197,0.0,0.0,-1.0580444861440057,0.0,0.22494982541010233,0.0,0.0,0.0
-1.313138194274298,0.0,0.0,0.0,0.0,0.0,0.14036393388478952,0.0,0.0,0.21139068942113015,0.27959704348652575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10801276688303896,0.0,0.467254351409067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716547984822944,0.1967771205597445,0.0,0.0,0.6912366422794542,0.0,0.0,0.0,0.0,0.0,0.0,0.12720905422921575,0.0
-1.5352655701828972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919437378868483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662583714179917,0.26149550002081695,0.0,0.0,0.0,-0.36041794754624024,0.0,0.0,0.3179441637756334,0.0,-0.2912411965188556,-0.27078309485148827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2953322898008349,0.0,0.0,0.0,0.0,0.0,0.0,0.2125709547674106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5498856881833818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29025450828041394,0.0,0.4397135887563036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45673254097553806,0.0,0.34555390868870806,0.0,0.0,0.0,0.0,0.0,0.0,0.15024544709700388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919418870814034,0.35821394866898326,0.0,0.0,0.0,0.4057255338254861,0.0,0.3268249945494105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.776627878326351,-0.37646835526059685,0.0,-0.3082714032087903,0.0,0.0,0.0,0.0,0.0,-0.6985614593036517,-0.5659336280470834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47620618855426755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3168273504423099,0.0,0.0,0.0,0.0,-0.3927596105996387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26841046645419553,0.0,0.0,0.0,-0.8200350481687149,0.0,0.0,0.0,0.0
0.3014673049396061,0.0,0.0,-0.4782849266972622,0.0,0.0,0.0,0.1778237398004474,0.0,0.37397247696222213,0.0,0.0,-0.3274358109529425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832003473873564,0.0,0.4656261412945581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5938236944677117,0.0,0.346713940419718,0.0,0.0,0.0,0.0,0.0,-0.5318678498006152,0.0,0.0,0.0,0.0,0.0
-1.8034526546278244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14881748692678864,0.0,0.0,0.0,0.0,0.5256367863325028,0.0,0.3840822229485335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17439826702460737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163682090544987,0.0,0.3351537953878879,0.0,0.0,0.541297907959176,0.0,0.5467063506395415,0.0,0.1396136896957192,0.0,0.0,0.0,0.0
-1.8807048799925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29905462178306763,0.8149249763100149,0.0,0.0,0.0,0.0,0.21715511119009503,0.3871184458839356,0.0,0.0,0.0,0.0,0.29200391254675556,0.0,0.0,0.42221036082089236,0.0,0.6008155140483862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981890085603362,0.0,0.0,0.46604056758307083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
